i,j,value
24,32,1.66625e-06
24,33,2.46085e-06
24,34,3.59125e-06
24,35,5.17869e-06
24,36,7.37927e-06
24,37,1.03904e-05
24,38,1.44573e-05
24,39,1.98786e-05
24,40,2.70113e-05
24,41,3.62726e-05
24,42,4.81401e-05
24,43,6.31469e-05
24,44,8.18728e-05
24,45,0.00010493
24,46,0.000132941
24,47,0.000166519
24,48,0.000206227
24,49,0.000252552
24,50,0.000305863
24,51,0.000366377
24,52,0.000434118
24,53,0.000508893
24,54,0.000590266
24,55,0.000677545
24,56,0.000769783
24,57,0.000865784
24,58,0.000964132
24,59,0.00106322
24,60,0.00116131
24,61,0.00125656
24,62,0.0013471
24,63,0.00143109
24,64,0.00150679
24,65,0.00157257
24,66,0.00162701
24,67,0.00166893
24,68,0.0016974
24,69,0.0017118
24,70,0.0017118
24,71,0.0016974
24,72,0.00166893
24,73,0.00162701
24,74,0.00157257
24,75,0.00150679
24,76,0.00143109
24,77,0.0013471
24,78,0.00125655
24,79,0.0011613
24,80,0.00106321
24,81,0.000964114
24,82,0.000865754
24,83,0.000769735
24,84,0.000677467
24,85,0.000590141
24,86,0.000508695
24,87,0.000433807
24,88,0.000365895
24,89,0.000305126
24,90,0.000251437
24,91,0.00020456
24,92,0.000164058
24,93,0.00012935
24,94,9.97509e-05
24,95,7.44935e-05
24,96,5.27565e-05
24,97,3.36828e-05
24,98,1.6394e-05
24,99,0
25,0,0
25,1,3.58186e-14
25,2,9.20529e-14
25,3,1.99712e-13
25,4,4.15923e-13
25,5,8.51321e-13
25,6,1.72099e-12
25,7,3.43962e-12
25,8,6.79781e-12
25,9,1.32848e-11
25,10,2.56716e-11
25,11,4.90506e-11
25,12,9.26636e-11
25,13,1.73072e-10
25,14,3.19582e-10
25,15,5.83381e-10
25,16,1.05274e-09
25,17,1.87789e-09
25,18,3.31119e-09
25,19,5.77093e-09
25,20,9.9412e-09
25,21,1.69258e-08
25,22,2.84814e-08
25,23,4.73656e-08
25,24,7.78469e-08
25,25,1.2644e-07
25,26,2.02947e-07
25,27,3.21902e-07
25,28,5.04548e-07
25,29,7.81465e-07
25,30,1.19602e-06
25,31,1.80879e-06
25,32,2.70305e-06
25,33,3.99148e-06
25,34,5.8241e-06
25,35,8.39732e-06
25,36,1.19639e-05
25,37,1.68436e-05
25,38,2.34333e-05
25,39,3.22166e-05
25,40,4.37711e-05
25,41,5.87722e-05
25,42,7.79926e-05
25,43,0.000102295
25,44,0.000132617
25,45,0.000169949
25,46,0.000215299
25,47,0.000269656
25,48,0.000333932
25,49,0.000408915
25,50,0.0004952
25,51,0.000593136
25,52,0.000702763
25,53,0.000823768
25,54,0.000955445
25,55,0.00109667
25,56,0.00124592
25,57,0.00140125
25,58,0.00156038
25,59,0.0017207
25,60,0.0018794
25,61,0.0020335
25,62,0.00217998
25,63,0.00231587
25,64,0.00243833
25,65,0.00254475
25,66,0.00263284
25,67,0.00270065
25,68,0.00274672
25,69,0.00277001
25,70,0.00277001
25,71,0.00274672
25,72,0.00270065
25,73,0.00263284
25,74,0.00254475
25,75,0.00243833
25,76,0.00231587
25,77,0.00217998
25,78,0.00203349
25,79,0.00187939
25,80,0.00172068
25,81,0.00156035
25,82,0.0014012
25,83,0.00124584
25,84,0.00109655
25,85,0.000955242
25,86,0.000823447
25,87,0.000702259
25,88,0.000592354
25,89,0.000494004
25,90,0.000407106
25,91,0.000331229
25,92,0.000265664
25,93,0.000209475
25,94,0.000161552
25,95,0.000120653
25,96,8.54513e-05
25,97,5.45593e-05
25,98,2.65556e-05
25,99,0
26,0,0
26,1,5.78098e-14
26,2,1.48543e-13
26,3,3.22194e-13
26,4,6.70829e-13
26,5,1.3727e-12
26,6,2.77426e-12
26,7,5.54325e-12
26,8,1.09524e-11
26,9,2.13986e-11
26,10,4.13404e-11
26,11,7.89693e-11
26,12,1.49148e-10
26,13,2.78504e-10
26,14,5.14142e-10
26,15,9.38324e-10
26,16,1.69287e-09
26,17,3.01909e-09
26,18,5.32224e-09
26,19,9.2739e-09
26,20,1.59722e-08
26,21,2.71885e-08
26,22,4.57415e-08
26,23,7.60547e-08
26,24,1.24974e-07
26,25,2.02947e-07
26,26,3.25686e-07
26,27,5.16492e-07
26,28,8.09406e-07
26,29,1.25343e-06
26,30,1.91805e-06
26,31,2.90027e-06
26,32,4.33348e-06
26,33,6.3981e-06
26,34,9.33433e-06
26,35,1.34566e-05
26,36,1.91694e-05
26,37,2.69845e-05
26,38,3.75368e-05
26,39,5.16002e-05
26,40,7.00985e-05
26,41,9.41121e-05
26,42,0.000124877
26,43,0.000163772
26,44,0.000212296
26,45,0.000272034
26,46,0.000344596
26,47,0.000431561
26,48,0.00053439
26,49,0.000654339
26,50,0.000792359
26,51,0.000949007
26,52,0.00112435
26,53,0.00131787
26,54,0.00152846
26,55,0.00175431
26,56,0.00199298
26,57,0.00224137
26,58,0.00249583
26,59,0.00275219
26,60,0.00300595
26,61,0.00325235
26,62,0.00348657
26,63,0.00370386
26,64,0.00389966
26,65,0.00406983
26,66,0.00421066
26,67,0.0043191
26,68,0.00439275
26,69,0.00442999
26,70,0.00442999
26,71,0.00439275
26,72,0.0043191
26,73,0.00421066
26,74,0.00406983
26,75,0.00389966
26,76,0.00370385
26,77,0.00348657
26,78,0.00325234
26,79,0.00300593
26,80,0.00275216
26,81,0.00249578
26,82,0.0022413
26,83,0.00199286
26,84,0.00175411
26,85,0.00152813
26,86,0.00131736
26,87,0.00112354
26,88,0.000947754
26,89,0.000790441
26,90,0.000651438
26,91,0.000530057
26,92,0.000425163
26,93,0.000335262
26,94,0.000258577
26,95,0.000193127
26,96,0.000136787
26,97,8.73399e-05
26,98,4.25119e-05
26,99,0
27,0,0
27,1,9.21891e-14
27,2,2.3684e-13
27,3,5.13592e-13
27,4,1.06906e-12
27,5,2.18703e-12
27,6,4.41887e-12
27,7,8.8271e-12
27,8,1.74363e-11
27,9,3.40582e-11
27,10,6.57816e-11
27,11,1.25627e-10
27,12,2.37213e-10
27,13,4.42845e-10
27,14,8.17342e-10
27,15,1.49134e-09
27,16,2.68998e-09
27,17,4.79632e-09
27,18,8.45345e-09
27,19,1.47269e-08
27,20,2.53585e-08
27,21,4.31576e-08
27,22,7.25933e-08
27,23,1.20678e-07
27,24,1.98263e-07
27,25,3.21902e-07
27,26,5.16492e-07
27,27,8.1894e-07
27,28,1.28316e-06
27,29,1.98675e-06
27,30,3.03971e-06
27,31,4.59563e-06
27,32,6.86557e-06
27,33,1.01351e-05
27,34,1.47842e-05
27,35,2.13103e-05
27,36,3.03534e-05
27,37,4.27226e-05
27,38,5.94221e-05
27,39,8.16753e-05
27,40,0.000110943
27,41,0.000148933
27,42,0.000197597
27,43,0.000259117
27,44,0.000335861
27,45,0.00043033
27,46,0.000545072
27,47,0.000682577
27,48,0.000845155
27,49,0.00103479
27,50,0.00125298
27,51,0.0015006
27,52,0.00177775
27,53,0.00208364
27,54,0.00241648
27,55,0.00277344
27,56,0.00315064
27,57,0.0035432
27,58,0.00394532
27,59,0.00435045
27,60,0.00475147
27,61,0.00514085
27,62,0.00551098
27,63,0.00585434
27,64,0.00616376
27,65,0.00643266
27,66,0.00665521
27,67,0.00682656
27,68,0.00694295
27,69,0.00700179
27,70,0.00700179
27,71,0.00694295
27,72,0.00682656
27,73,0.00665521
27,74,0.00643266
27,75,0.00616376
27,76,0.00585434
27,77,0.00551098
27,78,0.00514084
27,79,0.00475144
27,80,0.00435041
27,81,0.00394525
27,82,0.00354308
27,83,0.00315044
27,84,0.00277312
27,85,0.00241597
27,86,0.00208283
27,87,0.00177647
27,88,0.00149861
27,89,0.00124994
27,90,0.00103019
27,91,0.000838289
27,92,0.000672442
27,93,0.000530288
27,94,0.00040902
27,95,0.000305508
27,96,0.000216395
27,97,0.000138175
27,98,6.72572e-05
27,99,0
28,0,0
28,1,1.45255e-13
28,2,3.73108e-13
28,3,8.08908e-13
28,4,1.68335e-12
28,5,3.44285e-12
28,6,6.95449e-12
28,7,1.38888e-11
28,8,2.74279e-11
28,9,5.35618e-11
28,10,1.03427e-10
28,11,1.97475e-10
28,12,3.72792e-10
28,13,6.95794e-10
28,14,1.28391e-09
28,15,2.34213e-09
28,16,4.22369e-09
28,17,7.52936e-09
28,18,1.32676e-08
28,19,2.31091e-08
28,20,3.9784e-08
28,21,6.7695e-08
28,22,1.13845e-07
28,23,1.89219e-07
28,24,3.10812e-07
28,25,5.04548e-07
28,26,8.09406e-07
28,27,1.28316e-06
28,28,2.0102e-06
28,29,3.11193e-06
28,30,4.76049e-06
28,31,7.19611e-06
28,32,1.0749e-05
28,33,1.58656e-05
28,34,2.31401e-05
28,35,3.33503e-05
28,36,4.74965e-05
28,37,6.68433e-05
28,38,9.29602e-05
28,39,0.000127759
28,40,0.000173521
28,41,0.000232914
28,42,0.00030899
28,43,0.000405152
28,44,0.000525101
28,45,0.000672741
28,46,0.000852049
28,47,0.00106692
28,48,0.00132094
28,49,0.00161722
28,50,0.0019581
28,51,0.00234494
28,52,0.00277789
28,53,0.00325571
28,54,0.00377561
28,55,0.00433316
28,56,0.00492231
28,57,0.00553542
28,58,0.00616347
28,59,0.0067962
28,60,0.00742249
28,61,0.00803061
28,62,0.00860866
28,63,0.00914488
28,64,0.00962811
28,65,0.010048
28,66,0.0103956
28,67,0.0106632
28,68,0.0108449
28,69,0.0109368
28,70,0.0109368
28,71,0.0108449
28,72,0.0106632
28,73,0.0103956
28,74,0.010048
28,75,0.0096281
28,76,0.00914488
28,77,0.00860864
28,78,0.00803059
28,79,0.00742245
28,80,0.00679614
28,81,0.00616335
28,82,0.00553523
28,83,0.004922
28,84,0.00433266
28,85,0.0037748
28,86,0.00325443
28,87,0.00277588
28,88,0.00234183
28,89,0.00195334
28,90,0.00161002
28,91,0.00131019
28,92,0.00105105
28,93,0.000828909
28,94,0.00063939
28,95,0.000477605
28,96,0.000338309
28,97,0.00021603
28,98,0.000105156
28,99,0
29,0,0
29,1,2.26127e-13
29,2,5.80742e-13
29,3,1.25879e-12
29,4,2.61893e-12
29,5,5.35499e-12
29,6,1.08143e-11
29,7,2.1592e-11
29,8,4.26303e-11
29,9,8.32297e-11
29,10,1.60678e-10
29,11,3.06714e-10
29,12,5.78884e-10
29,13,1.08021e-09
29,14,1.99283e-09
29,15,3.63457e-09
29,16,6.55303e-09
29,17,1.16794e-08
29,18,2.05763e-08
29,19,3.58318e-08
29,20,6.16752e-08
29,21,1.04924e-07
29,22,1.76422e-07
29,23,2.93173e-07
29,24,4.81483e-07
29,25,7.81465e-07
29,26,1.25343e-06
29,27,1.98675e-06
29,28,3.11193e-06
29,29,4.81675e-06
29,30,7.36733e-06
29,31,1.1135e-05
29,32,1.66302e-05
29,33,2.4543e-05
29,34,3.57915e-05
29,35,5.15771e-05
29,36,7.34454e-05
29,37,0.00010335
29,38,0.000143713
29,39,0.000197489
29,40,0.000268199
29,41,0.000359963
29,42,0.00047749
29,43,0.000626034
29,44,0.000811306
29,45,0.00103933
29,46,0.00131624
29,47,0.00164805
29,48,0.0020403
29,49,0.00249776
29,50,0.00302406
29,51,0.00362128
29,52,0.00428967
29,53,0.0050273
29,54,0.00582984
29,55,0.00669048
29,56,0.00759986
29,57,0.00854622
29,58,0.0095156
29,59,0.0104922
29,60,0.0114588
29,61,0.0123974
29,62,0.0132896
29,63,0.0141172
29,64,0.014863
29,65,0.0155111
29,66,0.0160475
29,67,0.0164605
29,68,0.016741
29,69,0.0168828
29,70,0.0168828
29,71,0.016741
29,72,0.0164605
29,73,0.0160475
29,74,0.0155111
29,75,0.014863
29,76,0.0141172
29,77,0.0132895
29,78,0.0123974
29,79,0.0114588
29,80,0.0104921
29,81,0.00951542
29,82,0.00854593
29,83,0.00759938
29,84,0.0066897
29,85,0.00582859
29,86,0.00502531
29,87,0.00428656
29,88,0.00361647
29,89,0.00301669
29,90,0.00248662
29,91,0.00202367
29,92,0.0016235
29,93,0.00128045
29,94,0.000987753
29,95,0.000737861
29,96,0.000522685
29,97,0.000333777
29,98,0.000162474
29,99,0
30,0,0
30,1,3.47803e-13
30,2,8.93089e-13
30,3,1.9354e-12
30,4,4.02569e-12
30,5,8.22947e-12
30,6,1.66153e-11
30,7,3.31665e-11
30,8,6.54674e-11
30,9,1.27786e-10
30,10,2.46641e-10
30,11,4.70702e-10
30,12,8.88195e-10
30,13,1.65704e-09
30,14,3.05634e-09
30,15,5.57307e-09
30,16,1.0046e-08
30,17,1.79013e-08
30,18,3.15317e-08
30,19,5.48992e-08
30,20,9.44769e-08
30,21,1.60698e-07
30,22,2.70152e-07
30,23,4.48852e-07
30,24,7.37029e-07
30,25,1.19602e-06
30,26,1.91805e-06
30,27,3.03971e-06
30,28,4.76049e-06
30,29,7.36733e-06
30,30,1.12668e-05
30,31,1.70263e-05
30,32,2.54253e-05
30,33,3.75178e-05
30,34,5.47057e-05
30,35,7.88235e-05
30,36,0.00011223
30,37,0.000157908
30,38,0.000219555
30,39,0.000301677
30,40,0.000409649
30,41,0.000549756
30,42,0.000729181
30,43,0.000955939
30,44,0.00123874
30,45,0.00158677
30,46,0.00200939
30,47,0.00251574
30,48,0.0031143
30,49,0.00381233
30,50,0.00461534
30,51,0.00552654
30,52,0.00654626
30,53,0.00767156
30,54,0.00889585
30,55,0.0102087
30,56,0.0115959
30,57,0.0130395
30,58,0.0145181
30,59,0.0160077
30,60,0.0174821
30,61,0.0189137
30,62,0.0202745
30,63,0.0215368
30,64,0.0226743
30,65,0.0236628
30,66,0.0244809
30,67,0.0251108
30,68,0.0255387
30,69,0.025755
30,70,0.025755
30,71,0.0255387
30,72,0.0251108
30,73,0.0244809
30,74,0.0236628
30,75,0.0226743
30,76,0.0215367
30,77,0.0202744
30,78,0.0189137
30,79,0.017482
30,80,0.0160076
30,81,0.0145178
30,82,0.013039
30,83,0.0115952
30,84,0.0102075
30,85,0.00889393
30,86,0.00766852
30,87,0.0065415
30,88,0.00551917
30,89,0.00460408
30,90,0.0037953
30,91,0.00308887
30,92,0.00247822
30,93,0.00195468
30,94,0.00150794
30,95,0.00112651
30,96,0.000798031
30,97,0.000509625
30,98,0.000248079
30,99,0
31,0,0
31,1,5.28531e-13
31,2,1.35695e-12
31,3,2.94002e-12
31,4,6.11393e-12
31,5,1.24954e-11
31,6,2.52225e-11
31,7,5.03362e-11
31,8,9.9336e-11
31,9,1.93852e-10
31,10,3.74072e-10
31,11,7.13744e-10
31,12,1.34652e-09
31,13,2.51158e-09
31,14,4.63154e-09
31,15,8.44367e-09
31,16,1.52176e-08
31,17,2.71113e-08
31,18,4.77453e-08
31,19,8.31128e-08
31,20,1.43004e-07
31,21,2.43195e-07
31,22,4.08767e-07
31,23,6.79042e-07
31,24,1.11482e-06
31,25,1.80879e-06
31,26,2.90027e-06
31,27,4.59563e-06
31,28,7.19611e-06
31,29,1.1135e-05
31,30,1.70263e-05
31,31,2.57265e-05
31,32,3.84121e-05
31,33,5.66736e-05
31,34,8.2627e-05
31,35,0.00011904
31,36,0.000169471
31,37,0.000238418
31,38,0.000331461
31,39,0.000455391
31,40,0.000618317
31,41,0.000829712
31,42,0.00110041
31,43,0.00144248
31,44,0.00186906
31,45,0.002394
31,46,0.00303139
31,47,0.00379501
31,48,0.00469764
31,49,0.0057502
31,50,0.00696101
31,51,0.00833487
31,52,0.00987228
31,53,0.0115688
31,54,0.0134145
31,55,0.0153937
31,56,0.0174848
31,57,0.0196609
31,58,0.0218898
31,59,0.0241352
31,60,0.0263576
31,61,0.0285155
31,62,0.0305666
31,63,0.0324693
31,64,0.0341839
31,65,0.0356738
31,66,0.036907
31,67,0.0378565
31,68,0.0385014
31,69,0.0388274
31,70,0.0388274
31,71,0.0385014
31,72,0.0378565
31,73,0.036907
31,74,0.0356738
31,75,0.0341839
31,76,0.0324693
31,77,0.0305666
31,78,0.0285155
31,79,0.0263575
31,80,0.024135
31,81,0.0218894
31,82,0.0196602
31,83,0.0174837
31,84,0.0153919
31,85,0.0134116
31,86,0.0115642
31,87,0.00986508
31,88,0.00832373
31,89,0.00694399
31,90,0.00572448
31,91,0.00465923
31,92,0.00373834
31,93,0.00294876
31,94,0.00227496
31,95,0.00169959
31,96,0.00120406
31,97,0.000768945
31,98,0.000374321
31,99,0
32,0,0
32,1,7.93525e-13
32,2,2.03699e-12
32,3,4.41252e-12
32,4,9.17406e-12
32,5,1.87454e-11
32,6,3.78298e-11
32,7,7.54796e-11
32,8,1.48923e-10
32,9,2.90556e-10
32,10,5.60561e-10
32,11,1.06935e-09
32,12,2.01697e-09
32,13,3.76138e-09
32,14,6.93489e-09
32,15,1.26404e-08
32,16,2.27767e-08
32,17,4.05708e-08
32,18,7.14353e-08
32,19,1.24329e-07
32,20,2.13882e-07
32,21,3.63669e-07
32,22,6.11157e-07
32,23,1.01508e-06
32,24,1.66625e-06
32,25,2.70305e-06
32,26,4.33348e-06
32,27,6.86557e-06
32,28,1.0749e-05
32,29,1.66302e-05
32,30,2.54253e-05
32,31,3.84121e-05
32,32,5.73453e-05
32,33,8.45973e-05
32,34,0.000123323
32,35,0.000177649
32,36,0.000252881
32,37,0.000355723
32,38,0.000494492
32,39,0.00067931
32,40,0.000922257
32,41,0.00123745
32,42,0.00164102
32,43,0.00215097
32,44,0.00278686
32,45,0.00356928
32,46,0.00451927
32,47,0.00565732
32,48,0.00700244
32,49,0.00857092
32,50,0.0103751
32,51,0.0124221
32,52,0.0147128
32,53,0.0172404
32,54,0.0199902
32,55,0.0229387
32,56,0.0260539
32,57,0.0292956
32,58,0.0326159
32,59,0.0359608
32,60,0.0392714
32,61,0.0424857
32,62,0.045541
32,63,0.0483752
32,64,0.0509292
32,65,0.0531486
32,66,0.0549854
32,67,0.0563997
32,68,0.0573603
32,69,0.057846
32,70,0.057846
32,71,0.0573603
32,72,0.0563997
32,73,0.0549854
32,74,0.0531485
32,75,0.0509291
32,76,0.0483752
32,77,0.045541
32,78,0.0424856
32,79,0.0392711
32,80,0.0359604
32,81,0.0326153
32,82,0.0292946
32,83,0.0260523
32,84,0.022936
32,85,0.0199858
32,86,0.0172335
32,87,0.014702
32,88,0.0124055
32,89,0.0103497
32,90,0.00853251
32,91,0.00694509
32,92,0.00557272
32,93,0.00439594
32,94,0.00339164
32,95,0.00253397
32,96,0.00179525
32,97,0.00114653
32,98,0.000558141
32,99,0
33,0,0
33,1,1.17707e-12
33,2,3.0211e-12
33,3,6.54303e-12
33,4,1.36007e-11
33,5,2.77843e-11
33,6,5.60589e-11
33,7,1.11827e-10
33,8,2.2059e-10
33,9,4.30294e-10
33,10,8.29981e-10
33,11,1.58298e-09
33,12,2.98518e-09
33,13,5.56585e-09
33,14,1.02598e-08
33,15,1.86973e-08
33,16,3.36844e-08
33,17,5.99892e-08
33,18,1.05607e-07
33,19,1.83771e-07
33,20,3.16085e-07
33,21,5.37357e-07
33,22,9.02897e-07
33,23,1.4994e-06
33,24,2.46085e-06
33,25,3.99148e-06
33,26,6.3981e-06
33,27,1.01351e-05
33,28,1.58656e-05
33,29,2.4543e-05
33,30,3.75178e-05
33,31,5.66736e-05
33,32,8.45973e-05
33,33,0.000124785
33,34,0.000181885
33,35,0.000261979
33,36,0.000372883
33,37,0.000524472
33,38,0.000728994
33,39,0.00100136
33,40,0.00135936
33,41,0.00182377
33,42,0.00241835
33,43,0.0031696
33,44,0.0041063
33,45,0.00525878
33,46,0.00665797
33,47,0.00833405
33,48,0.010315
33,49,0.0126247
33,50,0.0152814
33,51,0.0182956
33,52,0.0216683
33,53,0.0253898
33,54,0.0294382
33,55,0.0337791
33,56,0.0383654
33,57,0.0431376
33,58,0.0480256
33,59,0.0529496
33,60,0.057823
33,61,0.0625548
33,62,0.0670523
33,63,0.0712244
33,64,0.0749839
33,65,0.0782509
33,66,0.0809548
33,67,0.0830367
33,68,0.0844507
33,69,0.0851656
33,70,0.0851656
33,71,0.0844507
33,72,0.0830367
33,73,0.0809548
33,74,0.0782509
33,75,0.0749839
33,76,0.0712243
33,77,0.0670522
33,78,0.0625546
33,79,0.0578227
33,80,0.052949
33,81,0.0480247
33,82,0.0431361
33,83,0.0383629
33,84,0.0337751
33,85,0.0294318
33,86,0.0253796
33,87,0.0216524
33,88,0.018271
33,89,0.0152439
33,90,0.012568
33,91,0.0102304
33,92,0.00820927
33,93,0.00647608
33,94,0.0049968
33,95,0.00373341
33,96,0.00264513
33,97,0.00168936
33,98,0.000822411
33,99,0
34,0,0
34,1,1.72501e-12
34,2,4.42686e-12
34,3,9.58578e-12
34,4,1.99214e-11
34,5,4.0688e-11
34,6,8.20768e-11
34,7,1.63694e-10
34,8,3.22836e-10
34,9,6.29612e-10
34,10,1.2142e-09
34,11,2.31533e-09
34,12,4.3654e-09
34,13,8.13771e-09
34,14,1.49979e-08
34,15,2.73268e-08
34,16,4.92221e-08
34,17,8.76451e-08
34,18,1.54267e-07
34,19,2.684e-07
34,20,4.6157e-07
34,21,7.84559e-07
34,22,1.31805e-06
34,23,2.18848e-06
34,24,3.59125e-06
34,25,5.8241e-06
34,26,9.33433e-06
34,27,1.47842e-05
34,28,2.31401e-05
34,29,3.57915e-05
34,30,5.47057e-05
34,31,8.2627e-05
34,32,0.000123323
34,33,0.000181885
34,34,0.000265084
34,35,0.000381772
34,36,0.00054333
34,37,0.000764132
34,38,0.00106201
34,39,0.00145865
34,40,0.00197996
34,41,0.00265617
34,42,0.00352183
34,43,0.0046155
34,44,0.00597905
34,45,0.0076566
34,46,0.00969312
34,47,0.0121325
34,48,0.0150154
34,49,0.0183766
34,50,0.0222426
34,51,0.0266286
34,52,0.031536
34,53,0.0369508
34,54,0.042841
34,55,0.0491566
34,56,0.055829
34,57,0.0627719
34,58,0.0698829
34,59,0.0770462
34,60,0.0841359
34,61,0.0910195
34,62,0.0975622
34,63,0.103631
34,64,0.1091
34,65,0.113853
34,66,0.117786
34,67,0.120815
34,68,0.122872
34,69,0.123912
34,70,0.123912
34,71,0.122872
34,72,0.120815
34,73,0.117786
34,74,0.113853
34,75,0.1091
34,76,0.103631
34,77,0.097562
34,78,0.0910192
34,79,0.0841354
34,80,0.0770454
34,81,0.0698816
34,82,0.0627697
34,83,0.0558254
34,84,0.0491508
34,85,0.0428317
34,86,0.036936
34,87,0.0315129
34,88,0.0265928
34,89,0.0221879
34,90,0.018294
34,91,0.0148921
34,92,0.0119506
34,93,0.00942804
34,94,0.00727483
34,95,0.00543572
34,96,0.00385137
34,97,0.00245982
34,98,0.00119751
34,99,0
35,0,0
35,1,2.49768e-12
35,2,6.40886e-12
35,3,1.3875e-11
35,4,2.88296e-11
35,5,5.88704e-11
35,6,1.18731e-10
35,7,2.36748e-10
35,8,4.66822e-10
35,9,9.10243e-10
35,10,1.75505e-09
35,11,3.34604e-09
35,12,6.30756e-09
35,13,1.1756e-08
35,14,2.16626e-08
35,15,3.94631e-08
35,16,7.10702e-08
35,17,1.26526e-07
35,18,2.22666e-07
35,19,3.87339e-07
35,20,6.66005e-07
35,21,1.13187e-06
35,22,1.90123e-06
35,23,3.15632e-06
35,24,5.17869e-06
35,25,8.39732e-06
35,26,1.34566e-05
35,27,2.13103e-05
35,28,3.33503e-05
35,29,5.15771e-05
35,30,7.88235e-05
35,31,0.00011904
35,32,0.000177649
35,33,0.000261979
35,34,0.000381772
35,35,0.000549766
35,36,0.000782334
35,37,0.00110016
35,38,0.00152888
35,39,0.0020997
35,40,0.00284985
35,41,0.00382283
35,42,0.00506831
35,43,0.00664173
35,44,0.00860325
35,45,0.0110163
35,46,0.0139456
35,47,0.0174541
35,48,0.0216002
35,49,0.0264341
35,50,0.0319935
35,51,0.0383004
35,52,0.045357
35,53,0.0531427
35,54,0.0616119
35,55,0.0706925
35,56,0.0802857
35,57,0.0902676
35,58,0.100491
35,59,0.11079
35,60,0.120982
35,61,0.130878
35,62,0.140284
35,63,0.149009
35,64,0.156871
35,65,0.163704
35,66,0.169358
35,67,0.173712
35,68,0.176669
35,69,0.178164
35,70,0.178164
35,71,0.176669
35,72,0.173712
35,73,0.169358
35,74,0.163704
35,75,0.156871
35,76,0.149009
35,77,0.140284
35,78,0.130878
35,79,0.120981
35,80,0.110788
35,81,0.100489
35,82,0.0902644
35,83,0.0802805
35,84,0.070684
35,85,0.0615985
35,86,0.0531214
35,87,0.0453237
35,88,0.0382488
35,89,0.0319147
35,90,0.026315
35,91,0.0214226
35,92,0.0171921
35,93,0.0135638
35,94,0.0104666
35,95,0.00782091
35,96,0.00554157
35,97,0.00353944
35,98,0.00172313
35,99,0
36,0,0
36,1,3.57304e-12
36,2,9.16694e-12
36,3,1.98427e-11
36,4,4.12213e-11
36,5,8.41579e-11
36,6,1.69698e-10
36,7,3.38311e-10
36,8,6.66956e-10
36,9,1.30023e-09
36,10,2.50654e-09
36,11,4.77789e-09
36,12,9.00508e-09
36,13,1.67807e-08
36,14,3.0916e-08
36,15,5.63108e-08
36,16,1.01395e-07
36,17,1.80483e-07
36,18,3.1757e-07
36,19,5.52342e-07
36,20,9.49569e-07
36,21,1.61354e-06
36,22,2.70991e-06
36,23,4.49817e-06
36,24,7.37927e-06
36,25,1.19639e-05
36,26,1.91694e-05
36,27,3.03534e-05
36,28,4.74965e-05
36,29,7.34454e-05
36,30,0.00011223
36,31,0.000169471
36,32,0.000252881
36,33,0.000372883
36,34,0.00054333
36,35,0.000782334
36,36,0.00111318
36,37,0.00156525
36,38,0.00217501
36,39,0.00298681
36,40,0.00405356
36,41,0.00543706
36,42,0.0072079
36,43,0.00944484
36,44,0.0122334
36,45,0.0156636
36,46,0.0198273
36,47,0.0248141
36,48,0.0307069
36,49,0.0375767
36,50,0.0454775
36,51,0.0544401
36,52,0.0644676
36,53,0.0755309
36,54,0.087565
36,55,0.100467
36,56,0.114098
36,57,0.128281
36,58,0.142806
36,59,0.157438
36,60,0.171919
36,61,0.185979
36,62,0.199342
36,63,0.211738
36,64,0.222908
36,65,0.232615
36,66,0.240648
36,67,0.246834
36,68,0.251035
36,69,0.253159
36,70,0.253159
36,71,0.251035
36,72,0.246834
36,73,0.240648
36,74,0.232615
36,75,0.222908
36,76,0.211738
36,77,0.199342
36,78,0.185978
36,79,0.171918
36,80,0.157436
36,81,0.142803
36,82,0.128276
36,83,0.114091
36,84,0.100455
36,85,0.0875458
36,86,0.0755006
36,87,0.0644202
36,88,0.0543666
36,89,0.0453652
36,90,0.0374073
36,91,0.030454
36,92,0.0244412
36,93,0.019284
36,94,0.0148812
36,95,0.0111202
36,96,0.00787959
36,97,0.00503289
36,98,0.00245024
36,99,0
37,0,0
37,1,5.05011e-12
37,2,1.29549e-11
37,3,2.80372e-11
37,4,5.8234e-11
37,5,1.18869e-10
37,6,2.39644e-10
37,7,4.77667e-10
37,8,9.41513e-10
37,9,1.83515e-09
37,10,3.5371e-09
37,11,6.74113e-09
37,12,1.27031e-08
37,13,2.36678e-08
37,14,4.35972e-08
37,15,7.93953e-08
37,16,1.42938e-07
37,17,2.5439e-07
37,18,4.47544e-07
37,19,7.78285e-07
37,20,1.3378e-06
37,21,2.27291e-06
37,22,3.81675e-06
37,23,6.33454e-06
37,24,1.03904e-05
37,25,1.68436e-05
37,26,2.69845e-05
37,27,4.27226e-05
37,28,6.68433e-05
37,29,0.00010335
37,30,0.000157908
37,31,0.000238418
37,32,0.000355723
37,33,0.000524472
37,34,0.000764132
37,35,0.00110016
37,36,0.00156525
37,37,0.00220072
37,38,0.00305776
37,39,0.00419868
37,40,0.00569778
37,41,0.00764185
37,42,0.01013
37,43,0.0132729
37,44,0.0171905
37,45,0.0220093
37,46,0.0278581
37,47,0.0348628
37,48,0.0431396
37,49,0.0527884
37,50,0.0638845
37,51,0.0764715
37,52,0.0905535
37,53,0.10609
37,54,0.122988
37,55,0.141106
37,56,0.160246
37,57,0.18016
