i,j,value
32,87,3.7334e-19
32,88,1.01744e-19
32,89,2.51108e-20
32,90,5.64047e-21
32,91,1.15831e-21
32,92,2.18347e-22
32,93,3.79204e-23
32,94,6.0873e-24
32,95,9.05907e-25
32,96,1.25314e-25
32,97,1.61488e-26
32,98,1.92059e-27
32,99,0
33,0,0
33,1,0
33,2,0
33,3,0
33,4,0
33,5,0
33,6,0
33,7,0
33,8,0
33,9,0
33,10,0
33,11,0
33,12,0
33,13,0
33,14,0
33,15,0
33,16,0
33,17,0
33,18,0
33,19,0
33,20,0
33,21,0
33,22,0
33,23,0
33,24,0
33,25,1.68156e-44
33,26,3.47522e-43
33,27,6.86636e-42
33,28,1.27478e-40
33,29,2.24202e-39
33,30,3.73462e-38
33,31,5.88954e-37
33,32,8.78868e-36
33,33,1.24028e-34
33,34,1.65412e-33
33,35,2.0832e-32
33,36,2.47529e-31
33,37,2.77216e-30
33,38,2.92293e-29
33,39,2.8979e-28
33,40,2.69779e-27
33,41,2.35458e-26
33,42,1.92333e-25
33,43,1.46754e-24
33,44,1.04374e-23
33,45,6.903e-23
33,46,4.23423e-22
33,47,2.40176e-21
33,48,1.2557e-20
33,49,6.0293e-20
33,50,2.64807e-19
33,51,1.0591e-18
33,52,3.83862e-18
33,53,1.25411e-17
33,54,3.67255e-17
33,55,9.58425e-17
33,56,2.21665e-16
33,57,4.52257e-16
33,58,8.11944e-16
33,59,1.28427e-15
33,60,1.80207e-15
33,61,2.2744e-15
33,62,2.63409e-15
33,63,2.86468e-15
33,64,2.9905e-15
33,65,3.04962e-15
33,66,3.0738e-15
33,67,3.0825e-15
33,68,3.08527e-15
33,69,3.08602e-15
33,70,3.08602e-15
33,71,3.08527e-15
33,72,3.0825e-15
33,73,3.0738e-15
33,74,3.04962e-15
33,75,2.9905e-15
33,76,2.86468e-15
33,77,2.63409e-15
33,78,2.2744e-15
33,79,1.80207e-15
33,80,1.28427e-15
33,81,8.11944e-16
33,82,4.52257e-16
33,83,2.21665e-16
33,84,9.58425e-17
33,85,3.67255e-17
33,86,1.25411e-17
33,87,3.83862e-18
33,88,1.0591e-18
33,89,2.64807e-19
33,90,6.0293e-20
33,91,1.2557e-20
33,92,2.40176e-21
33,93,4.23423e-22
33,94,6.903e-23
33,95,1.04374e-23
33,96,1.46753e-24
33,97,1.92303e-25
33,98,2.32561e-26
33,99,0
34,0,0
34,1,0
34,2,0
34,3,0
34,4,0
34,5,0
34,6,0
34,7,0
34,8,0
34,9,0
34,10,0
34,11,0
34,12,0
34,13,0
34,14,0
34,15,0
34,16,0
34,17,0
34,18,0
34,19,0
34,20,0
34,21,0
34,22,0
34,23,0
34,24,1.12104e-44
34,25,2.70451e-43
34,26,5.46506e-42
34,27,1.04526e-40
34,28,1.89539e-39
34,29,3.25824e-38
34,30,5.3079e-37
34,31,8.19077e-36
34,32,1.19663e-34
34,33,1.65412e-33
34,34,2.16192e-32
34,35,2.66949e-31
34,36,3.11134e-30
34,37,3.41943e-29
34,38,3.53962e-28
34,39,3.44673e-27
34,40,3.1528e-26
34,41,2.70487e-25
34,42,2.17272e-24
34,43,1.63093e-23
34,44,1.14159e-22
34,45,7.43365e-22
34,46,4.49126e-21
34,47,2.51038e-20
34,48,1.29392e-19
34,49,6.12788e-19
34,50,2.65592e-18
34,51,1.04884e-17
34,52,3.75583e-17
34,53,1.2132e-16
34,54,3.51547e-16
34,55,9.08676e-16
34,56,2.08387e-15
34,57,4.22137e-15
34,58,7.53608e-15
34,59,1.18726e-14
34,60,1.66203e-14
34,61,2.09568e-14
34,62,2.42715e-14
34,63,2.6409e-14
34,64,2.75842e-14
34,65,2.81413e-14
34,66,2.83715e-14
34,67,2.84553e-14
34,68,2.84822e-14
34,69,2.84896e-14
34,70,2.84896e-14
34,71,2.84822e-14
34,72,2.84553e-14
34,73,2.83715e-14
34,74,2.81413e-14
34,75,2.75842e-14
34,76,2.6409e-14
34,77,2.42715e-14
34,78,2.09568e-14
34,79,1.66203e-14
34,80,1.18726e-14
34,81,7.53608e-15
34,82,4.22137e-15
34,83,2.08387e-15
34,84,9.08676e-16
34,85,3.51547e-16
34,86,1.2132e-16
34,87,3.75583e-17
34,88,1.04884e-17
34,89,2.65592e-18
34,90,6.12788e-19
34,91,1.29392e-19
34,92,2.51038e-20
34,93,4.49126e-21
34,94,7.43365e-22
34,95,1.14159e-22
34,96,1.63092e-23
34,97,2.17237e-24
34,98,2.67041e-25
34,99,0
35,0,0
35,1,0
35,2,0
35,3,0
35,4,0
35,5,0
35,6,0
35,7,0
35,8,0
35,9,0
35,10,0
35,11,0
35,12,0
35,13,0
35,14,0
35,15,0
35,16,0
35,17,0
35,18,0
35,19,0
35,20,0
35,21,0
35,22,0
35,23,7.00649e-45
35,24,1.9478e-43
35,25,4.07217e-42
35,26,8.01627e-41
35,27,1.49746e-39
35,28,2.65412e-38
35,29,4.46214e-37
35,30,7.11302e-36
35,31,1.07461e-34
35,32,1.53781e-33
35,33,2.0832e-32
35,34,2.66949e-31
35,35,3.23326e-30
35,36,3.69804e-29
35,37,3.99003e-28
35,38,4.05656e-27
35,39,3.88119e-26
35,40,3.48968e-25
35,41,2.94401e-24
35,42,2.32633e-23
35,43,1.71848e-22
35,44,1.18423e-21
35,45,7.59486e-21
35,46,4.5212e-20
35,47,2.49102e-19
35,48,1.26616e-18
35,49,5.91613e-18
35,50,2.5311e-17
35,51,9.87216e-17
35,52,3.49366e-16
35,53,1.11605e-15
35,54,3.20084e-15
35,55,8.19643e-15
35,56,1.86424e-14
35,57,3.75025e-14
35,58,6.65838e-14
35,59,1.04491e-13
35,60,1.45942e-13
35,61,1.8385e-13
35,62,2.12931e-13
35,63,2.31791e-13
35,64,2.42237e-13
35,65,2.47233e-13
35,66,2.49317e-13
35,67,2.50084e-13
35,68,2.50333e-13
35,69,2.50402e-13
35,70,2.50402e-13
35,71,2.50333e-13
35,72,2.50084e-13
35,73,2.49317e-13
35,74,2.47233e-13
35,75,2.42237e-13
35,76,2.31791e-13
35,77,2.12931e-13
35,78,1.8385e-13
35,79,1.45942e-13
35,80,1.04491e-13
35,81,6.65838e-14
35,82,3.75025e-14
35,83,1.86424e-14
35,84,8.19643e-15
35,85,3.20084e-15
35,86,1.11605e-15
35,87,3.49366e-16
35,88,9.87216e-17
35,89,2.5311e-17
35,90,5.91613e-18
35,91,1.26616e-18
35,92,2.49102e-19
35,93,4.5212e-20
35,94,7.59486e-21
35,95,1.18423e-21
35,96,1.71848e-22
35,97,2.32592e-23
35,98,2.9052e-24
35,99,0
36,0,0
36,1,0
36,2,0
36,3,0
36,4,0
36,5,0
36,6,0
36,7,0
36,8,0
36,9,0
36,10,0
36,11,0
36,12,0
36,13,0
36,14,0
36,15,0
36,16,0
36,17,0
36,18,0
36,19,0
36,20,0
36,21,0
36,22,5.60519e-45
36,23,1.33123e-43
36,24,2.83903e-42
36,25,5.74729e-41
36,26,1.10506e-39
36,27,2.0177e-38
36,28,3.49756e-37
36,29,5.75393e-36
36,30,8.98e-35
36,31,1.3289e-33
36,32,1.86367e-32
36,33,2.47529e-31
36,34,3.11134e-30
36,35,3.69804e-29
36,36,4.15239e-28
36,37,4.40026e-27
36,38,4.39553e-26
36,39,4.13373e-25
36,40,3.65472e-24
36,41,3.03297e-23
36,42,2.35844e-22
36,43,1.71511e-21
36,44,1.16398e-20
36,45,7.35455e-20
36,46,4.31513e-19
36,47,2.34423e-18
36,48,1.1754e-17
36,49,5.42009e-17
36,50,2.28963e-16
36,51,8.82254e-16
36,52,3.08639e-15
36,53,9.75309e-15
36,54,2.7692e-14
36,55,7.02667e-14
36,56,1.58538e-13
36,57,3.1677e-13
36,58,5.59414e-13
36,59,8.74589e-13
36,60,1.2188e-12
36,61,1.53397e-12
36,62,1.77662e-12
36,63,1.93485e-12
36,64,2.02312e-12
36,65,2.0657e-12
36,66,2.08364e-12
36,67,2.0903e-12
36,68,2.09249e-12
36,69,2.09311e-12
36,70,2.09311e-12
36,71,2.09249e-12
36,72,2.0903e-12
36,73,2.08364e-12
36,74,2.0657e-12
36,75,2.02312e-12
36,76,1.93485e-12
36,77,1.77662e-12
36,78,1.53397e-12
36,79,1.2188e-12
36,80,8.74589e-13
36,81,5.59414e-13
36,82,3.1677e-13
36,83,1.58538e-13
36,84,7.02667e-14
36,85,2.7692e-14
36,86,9.75309e-15
36,87,3.08639e-15
36,88,8.82254e-16
36,89,2.28963e-16
36,90,5.42009e-17
36,91,1.1754e-17
36,92,2.34423e-18
36,93,4.31513e-19
36,94,7.35455e-20
36,95,1.16398e-20
36,96,1.71511e-21
36,97,2.358e-22
36,98,2.99163e-23
36,99,0
37,0,0
37,1,0
37,2,0
37,3,0
37,4,0
37,5,0
37,6,0
37,7,0
37,8,0
37,9,0
37,10,0
37,11,0
37,12,0
37,13,0
37,14,0
37,15,0
37,16,0
37,17,0
37,18,0
37,19,0
37,20,0
37,21,2.8026e-45
37,22,8.40779e-44
37,23,1.84831e-42
37,24,3.84895e-41
37,25,7.6118e-40
37,26,1.4306e-38
37,27,2.5547e-37
37,28,4.33343e-36
37,29,6.97974e-35
37,30,1.06703e-33
37,31,1.54747e-32
37,32,2.12781e-31
37,33,2.77216e-30
37,34,3.41943e-29
37,35,3.99003e-28
37,36,4.40026e-27
37,37,4.5815e-26
37,38,4.49841e-25
37,39,4.15983e-24
37,40,3.61775e-23
37,41,2.95437e-22
37,42,2.26151e-21
37,43,1.61958e-20
37,44,1.08282e-19
37,45,6.74269e-19
37,46,3.90039e-18
37,47,2.08991e-17
37,48,1.03398e-16
37,49,4.70684e-16
37,50,1.9638e-15
37,51,7.47767e-15
37,52,2.58658e-14
37,53,8.08747e-14
37,54,2.27385e-13
37,55,5.71857e-13
37,56,1.28016e-12
37,57,2.54102e-12
37,58,4.46416e-12
37,59,6.95364e-12
37,60,9.66925e-12
37,61,1.21587e-11
37,62,1.40819e-11
37,63,1.53427e-11
37,64,1.6051e-11
37,65,1.63955e-11
37,66,1.6542e-11
37,67,1.6597e-11
37,68,1.66153e-11
37,69,1.66205e-11
37,70,1.66205e-11
37,71,1.66153e-11
37,72,1.6597e-11
37,73,1.6542e-11
37,74,1.63955e-11
37,75,1.6051e-11
37,76,1.53427e-11
37,77,1.40819e-11
37,78,1.21587e-11
37,79,9.66925e-12
37,80,6.95364e-12
37,81,4.46416e-12
37,82,2.54102e-12
37,83,1.28016e-12
37,84,5.71857e-13
37,85,2.27385e-13
37,86,8.08747e-14
37,87,2.58658e-14
37,88,7.47767e-15
37,89,1.9638e-15
37,90,4.70684e-16
37,91,1.03398e-16
37,92,2.08991e-17
37,93,3.90039e-18
37,94,6.74269e-19
37,95,1.08282e-19
37,96,1.61958e-20
37,97,2.26106e-21
37,98,2.91277e-22
37,99,0
38,0,0
38,1,0
38,2,0
38,3,0
38,4,0
38,5,0
38,6,0
38,7,0
38,8,0
38,9,0
38,10,0
38,11,0
38,12,0
38,13,0
38,14,0
38,15,0
38,16,0
38,17,0
38,18,0
38,19,0
38,20,1.4013e-45
38,21,5.04467e-44
38,22,1.12524e-42
38,23,2.40575e-41
38,24,4.88983e-40
38,25,9.45257e-39
38,26,1.73756e-37
38,27,3.03638e-36
38,28,5.04272e-35
38,29,7.95618e-34
38,30,1.19201e-32
38,31,1.695e-31
38,32,2.28619e-30
38,33,2.92293e-29
38,34,3.53961e-28
38,35,4.05656e-27
38,36,4.39553e-26
38,37,4.49841e-25
38,38,4.34305e-24
38,39,3.95055e-23
38,40,3.38085e-22
38,41,2.71779e-21
38,42,2.04866e-20
38,43,1.44529e-19
38,44,9.52241e-19
38,45,5.84558e-18
38,46,3.33481e-17
38,47,1.76292e-16
38,48,8.60877e-16
38,49,3.86969e-15
38,50,1.59504e-14
38,51,6.0034e-14
38,52,2.05385e-13
38,53,6.35566e-13
38,54,1.76989e-12
38,55,4.41266e-12
38,56,9.80298e-12
38,57,1.93335e-11
38,58,3.37944e-11
38,59,5.2452e-11
38,60,7.27811e-11
38,61,9.14387e-11
38,62,1.059e-10
38,63,1.1543e-10
38,64,1.2082e-10
38,65,1.23463e-10
38,66,1.24598e-10
38,67,1.25028e-10
38,68,1.25172e-10
38,69,1.25213e-10
38,70,1.25213e-10
38,71,1.25172e-10
38,72,1.25028e-10
38,73,1.24598e-10
38,74,1.23463e-10
38,75,1.2082e-10
38,76,1.1543e-10
38,77,1.059e-10
38,78,9.14387e-11
38,79,7.27811e-11
38,80,5.2452e-11
38,81,3.37944e-11
38,82,1.93335e-11
38,83,9.80298e-12
38,84,4.41266e-12
38,85,1.76989e-12
38,86,6.35566e-13
38,87,2.05385e-13
38,88,6.0034e-14
38,89,1.59504e-14
38,90,3.86969e-15
38,91,8.60877e-16
38,92,1.76292e-16
38,93,3.33481e-17
38,94,5.84558e-18
38,95,9.52241e-19
38,96,1.44528e-19
38,97,2.04823e-20
38,98,2.67828e-21
38,99,0
39,0,0
39,1,0
39,2,0
39,3,0
39,4,0
39,5,0
39,6,0
39,7,0
39,8,0
39,9,0
39,10,0
39,11,0
39,12,0
39,13,0
39,14,0
39,15,0
39,16,0
39,17,0
39,18,0
39,19,0
39,20,2.8026e-44
39,21,6.38992e-43
39,22,1.40172e-41
39,23,2.92653e-40
39,24,5.81468e-39
39,25,1.0994e-37
39,26,1.97764e-36
39,27,3.38371e-35
39,28,5.50486e-34
39,29,8.5121e-33
39,30,1.25044e-31
39,31,1.74419e-30
39,32,2.3087e-29
39,33,2.8979e-28
39,34,3.44673e-27
39,35,3.88119e-26
39,36,4.13373e-25
39,37,4.15983e-24
39,38,3.95055e-23
39,39,3.53608e-22
39,40,2.97885e-21
39,41,2.35804e-20
39,42,1.75095e-19
39,43,1.21725e-18
39,44,7.90583e-18
39,45,4.78591e-17
39,46,2.69344e-16
39,47,1.40521e-15
39,48,6.77478e-15
39,49,3.00794e-14
39,50,1.22521e-13
39,51,4.55939e-13
39,52,1.54313e-12
39,53,4.72719e-12
39,54,1.30416e-11
39,55,3.22407e-11
39,56,7.10934e-11
39,57,1.39336e-10
39,58,2.4236e-10
39,59,3.74857e-10
39,60,5.19064e-10
39,61,6.5156e-10
39,62,7.54585e-10
39,63,8.22827e-10
39,64,8.6168e-10
39,65,8.80879e-10
39,66,8.89193e-10
39,67,8.92376e-10
39,68,8.93458e-10
39,69,8.93768e-10
39,70,8.93768e-10
39,71,8.93458e-10
39,72,8.92376e-10
39,73,8.89193e-10
39,74,8.80879e-10
39,75,8.6168e-10
39,76,8.22827e-10
39,77,7.54585e-10
39,78,6.5156e-10
39,79,5.19064e-10
39,80,3.74857e-10
39,81,2.4236e-10
39,82,1.39336e-10
39,83,7.10934e-11
39,84,3.22407e-11
39,85,1.30416e-11
39,86,4.7272e-12
39,87,1.54313e-12
39,88,4.55939e-13
39,89,1.22521e-13
39,90,3.00794e-14
39,91,6.77478e-15
39,92,1.40521e-15
39,93,2.69344e-16
39,94,4.78591e-17
39,95,7.90583e-18
39,96,1.21724e-18
39,97,1.75055e-19
39,98,2.32268e-20
39,99,0
40,0,0
40,1,0
40,2,0
40,3,0
40,4,0
40,5,0
40,6,0
40,7,0
40,8,0
40,9,0
40,10,0
40,11,0
40,12,0
40,13,0
40,14,0
40,15,0
40,16,0
40,17,0
40,18,0
40,19,1.4013e-44
40,20,3.39114e-43
40,21,7.60485e-42
40,22,1.62978e-40
40,23,3.32604e-39
40,24,6.46379e-38
40,25,1.19601e-36
40,26,2.10655e-35
40,27,3.53081e-34
40,28,5.62979e-33
40,29,8.53583e-32
40,30,1.23007e-30
40,31,1.68384e-29
40,32,2.18824e-28
40,33,2.69779e-27
40,34,3.1528e-26
40,35,3.48968e-25
40,36,3.65472e-24
40,37,3.61775e-23
40,38,3.38085e-22
40,39,2.97885e-21
40,40,2.47107e-20
40,41,1.92685e-19
40,42,1.40987e-18
40,43,9.66152e-18
40,44,6.18768e-17
40,45,3.695e-16
40,46,2.05205e-15
40,47,1.05686e-14
40,48,5.03203e-14
40,49,2.20738e-13
40,50,8.88748e-13
40,51,3.27085e-12
40,52,1.09545e-11
40,53,3.32283e-11
40,54,9.08392e-11
40,55,2.22722e-10
40,56,4.87574e-10
40,57,9.49795e-10
40,58,1.64419e-09
40,59,2.53445e-09
40,60,3.50235e-09
40,61,4.39261e-09
40,62,5.087e-09
40,63,5.54923e-09
40,64,5.81408e-09
40,65,5.94596e-09
40,66,6.00357e-09
40,67,6.02583e-09
40,68,6.03348e-09
40,69,6.03569e-09
40,70,6.03569e-09
40,71,6.03348e-09
40,72,6.02583e-09
40,73,6.00357e-09
40,74,5.94596e-09
40,75,5.81408e-09
40,76,5.54923e-09
40,77,5.087e-09
40,78,4.39261e-09
40,79,3.50235e-09
40,80,2.53445e-09
40,81,1.64419e-09
40,82,9.49795e-10
40,83,4.87574e-10
40,84,2.22722e-10
40,85,9.08392e-11
40,86,3.32283e-11
40,87,1.09545e-11
40,88,3.27085e-12
40,89,8.88748e-13
40,90,2.20738e-13
40,91,5.03203e-14
40,92,1.05686e-14
40,93,2.05205e-15
40,94,3.695e-16
40,95,6.18768e-17
40,96,9.66148e-18
40,97,1.40953e-18
40,98,1.89706e-19
40,99,0
41,0,0
41,1,0
41,2,0
41,3,0
41,4,0
41,5,0
41,6,0
41,7,0
41,8,0
41,9,0
41,10,0
41,11,0
41,12,0
41,13,0
41,14,0
41,15,0
41,16,0
41,17,0
41,18,5.60519e-45
41,19,1.65353e-43
41,20,3.83535e-42
41,21,8.43301e-41
41,22,1.76663e-39
41,23,3.52653e-38
41,24,6.70725e-37
41,25,1.21521e-35
41,26,2.09683e-34
41,27,3.44467e-33
41,28,5.38574e-32
41,29,8.0107e-31
41,30,1.13295e-29
41,31,1.52272e-28
41,32,1.94368e-27
41,33,2.35458e-26
41,34,2.70487e-25
41,35,2.94401e-24
41,36,3.03297e-23
41,37,2.95437e-22
41,38,2.71779e-21
41,39,2.35804e-20
41,40,1.92685e-19
41,41,1.48053e-18
41,42,1.06783e-17
41,43,7.21552e-17
41,44,4.55827e-16
41,45,2.68589e-15
41,46,1.47238e-14
41,47,7.48811e-14
41,48,3.52205e-13
41,49,1.52689e-12
41,50,6.07841e-12
41,51,2.21295e-11
41,52,7.33576e-11
41,53,2.20386e-10
41,54,5.97157e-10
41,55,1.45241e-09
41,56,3.1572e-09
41,57,6.11393e-09
41,58,1.05347e-08
41,59,1.61854e-08
41,60,2.23226e-08
41,61,2.79733e-08
41,62,3.2394e-08
41,63,3.53508e-08
41,64,3.70556e-08
41,65,3.79108e-08
41,66,3.82876e-08
41,67,3.84345e-08
41,68,3.84855e-08
41,69,3.85004e-08
41,70,3.85004e-08
41,71,3.84855e-08
41,72,3.84345e-08
41,73,3.82876e-08
41,74,3.79108e-08
41,75,3.70556e-08
41,76,3.53508e-08
41,77,3.2394e-08
41,78,2.79733e-08
41,79,2.23226e-08
41,80,1.61854e-08
41,81,1.05347e-08
41,82,6.11393e-09
41,83,3.1572e-09
41,84,1.45241e-09
41,85,5.97157e-10
41,86,2.20386e-10
41,87,7.33576e-11
41,88,2.21295e-11
41,89,6.07841e-12
41,90,1.52689e-12
41,91,3.52205e-13
41,92,7.48811e-14
41,93,1.47238e-14
41,94,2.68589e-15
41,95,4.55827e-16
41,96,7.21549e-17
41,97,1.06755e-17
41,98,1.45695e-18
41,99,0
42,0,0
42,1,0
42,2,0
42,3,0
42,4,0
42,5,0
42,6,0
42,7,0
42,8,0
42,9,0
42,10,0
42,11,0
42,12,0
42,13,0
42,14,0
42,15,0
42,16,0
42,17,1.4013e-45
42,18,7.56701e-44
42,19,1.79366e-42
42,20,4.04751e-41
42,21,8.69885e-40
42,22,1.78254e-38
42,23,3.48257e-37
42,24,6.486e-36
42,25,1.15128e-34
42,26,1.94713e-33
42,27,3.13674e-32
42,28,4.81135e-31
42,29,7.02375e-30
42,30,9.75358e-29
42,31,1.28766e-27
42,32,1.61511e-26
42,33,1.92333e-25
42,34,2.17272e-24
42,35,2.32633e-23
42,36,2.35844e-22
42,37,2.26151e-21
42,38,2.04866e-20
42,39,1.75095e-19
42,40,1.40987e-18
42,41,1.06783e-17
42,42,7.59418e-17
42,43,5.0616e-16
42,44,3.15505e-15
42,45,1.83498e-14
42,46,9.93237e-14
42,47,4.98948e-13
42,48,2.31899e-12
42,49,9.93832e-12
42,50,3.91283e-11
42,51,1.40957e-10
42,52,4.62609e-10
42,53,1.37683e-09
42,54,3.6985e-09
42,55,8.92539e-09
42,56,1.92691e-08
42,57,3.71007e-08
42,58,6.36391e-08
42,59,9.74619e-08
42,60,1.3416e-07
42,61,1.67982e-07
42,62,1.94521e-07
42,63,2.12352e-07
42,64,2.22696e-07
42,65,2.27923e-07
42,66,2.30244e-07
42,67,2.31158e-07
42,68,2.31478e-07
42,69,2.31572e-07
42,70,2.31572e-07
42,71,2.31478e-07
42,72,2.31158e-07
42,73,2.30244e-07
42,74,2.27923e-07
42,75,2.22696e-07
42,76,2.12352e-07
42,77,1.94521e-07
42,78,1.67982e-07
42,79,1.3416e-07
42,80,9.74618e-08
42,81,6.36391e-08
42,82,3.71007e-08
42,83,1.92691e-08
42,84,8.92539e-09
42,85,3.6985e-09
42,86,1.37683e-09
42,87,4.62609e-10
42,88,1.40957e-10
42,89,3.91283e-11
42,90,9.93832e-12
42,91,2.31899e-12
42,92,4.98948e-13
42,93,9.93237e-14
42,94,1.83498e-14
42,95,3.15505e-15
42,96,5.06158e-16
42,97,7.59213e-17
42,98,1.05032e-17
42,99,0
43,0,0
43,1,0
43,2,0
43,3,0
43,4,0
43,5,0
43,6,0
43,7,0
43,8,0
43,9,0
43,10,0
43,11,0
43,12,0
43,13,0
43,14,0
43,15,0
43,16,0
43,17,3.08286e-44
43,18,7.79122e-43
43,19,1.79857e-41
43,20,3.96322e-40
43,21,8.33197e-39
43,22,1.67112e-37
43,23,3.19724e-36
43,24,5.83409e-35
43,25,1.01509e-33
43,26,1.68361e-32
43,27,2.66098e-31
43,28,4.00619e-30
43,29,5.74265e-29
43,30,7.83356e-28
43,31,1.01629e-26
43,32,1.25314e-25
43,33,1.46754e-24
43,34,1.63093e-23
43,35,1.71848e-22
43,36,1.71511e-21
43,37,1.61958e-20
43,38,1.44529e-19
43,39,1.21725e-18
43,40,9.66152e-18
43,41,7.21552e-17
43,42,5.0616e-16
43,43,3.32871e-15
43,44,2.04795e-14
43,45,1.17601e-13
43,46,6.28719e-13
43,47,3.1206e-12
43,48,1.4336e-11
43,49,6.07527e-11
43,50,2.36625e-10
43,51,8.43693e-10
43,52,2.74207e-09
43,53,8.08684e-09
43,54,2.1541e-08
43,55,5.15898e-08
43,56,1.10638e-07
43,57,2.11836e-07
43,58,3.61775e-07
43,59,5.52332e-07
43,60,7.58885e-07
43,61,9.49442e-07
43,62,1.09938e-06
43,63,1.20058e-06
43,64,1.25963e-06
43,65,1.28968e-06
43,66,1.30313e-06
43,67,1.30847e-06
43,68,1.31036e-06
43,69,1.31092e-06
43,70,1.31092e-06
43,71,1.31036e-06
43,72,1.30847e-06
43,73,1.30313e-06
43,74,1.28968e-06
43,75,1.25963e-06
43,76,1.20058e-06
43,77,1.09938e-06
43,78,9.49442e-07
43,79,7.58885e-07
43,80,5.52332e-07
43,81,3.61775e-07
43,82,2.11836e-07
43,83,1.10638e-07
43,84,5.15898e-08
43,85,2.1541e-08
43,86,8.08684e-09
43,87,2.74207e-09
43,88,8.43694e-10
43,89,2.36625e-10
43,90,6.07527e-11
43,91,1.4336e-11
43,92,3.1206e-12
43,93,6.28719e-13
43,94,1.17601e-13
43,95,2.04795e-14
43,96,3.32869e-15
43,97,5.06015e-16
43,98,7.09379e-17
43,99,0
44,0,0
44,1,0
44,2,0
44,3,0
44,4,0
44,5,0
44,6,0
44,7,0
44,8,0
44,9,0
44,10,0
44,11,0
44,12,0
44,13,0
44,14,0
44,15,0
44,16,1.26117e-44
44,17,3.09687e-43
44,18,7.38204e-42
44,19,1.667e-40
44,20,3.59361e-39
44,21,7.39511e-38
44,22,1.45258e-36
44,23,2.72307e-35
44,24,4.87095e-34
44,25,8.31186e-33
44,26,1.35264e-31
44,27,2.09852e-30
44,28,3.1025e-29
44,29,4.36891e-28
44,30,5.85689e-27
44,31,7.47023e-26
44,32,9.05907e-25
44,33,1.04374e-23
44,34,1.14159e-22
44,35,1.18423e-21
44,36,1.16398e-20
44,37,1.08282e-19
44,38,9.52241e-19
44,39,7.90583e-18
44,40,6.18768e-17
44,41,4.55827e-16
44,42,3.15505e-15
44,43,2.04795e-14
44,44,1.24401e-13
44,45,7.05549e-13
44,46,3.72672e-12
44,47,1.82818e-11
44,48,8.30388e-11
44,49,3.48071e-10
44,50,1.34153e-09
44,51,4.73557e-09
44,52,1.52457e-08
44,53,4.45645e-08
44,54,1.17739e-07
44,55,2.79904e-07
44,56,5.96406e-07
44,57,1.13576e-06
44,58,1.93144e-06
44,59,2.9399e-06
44,60,4.032e-06
44,61,5.04047e-06
44,62,5.83615e-06
44,63,6.3755e-06
44,64,6.692e-06
44,65,6.85417e-06
44,66,6.92734e-06
44,67,6.95664e-06
44,68,6.96709e-06
44,69,6.97022e-06
44,70,6.97022e-06
44,71,6.96709e-06
44,72,6.95664e-06
44,73,6.92734e-06
44,74,6.85417e-06
44,75,6.692e-06
44,76,6.3755e-06
44,77,5.83615e-06
44,78,5.04047e-06
44,79,4.032e-06
44,80,2.9399e-06
44,81,1.93144e-06
44,82,1.13576e-06
44,83,5.96406e-07
44,84,2.79904e-07
44,85,1.17739e-07
44,86,4.45645e-08
44,87,1.52457e-08
44,88,4.73557e-09
44,89,1.34153e-09
44,90,3.48071e-10
44,91,8.30388e-11
44,92,1.82818e-11
44,93,3.72672e-12
44,94,7.05549e-13
44,95,1.24401e-13
44,96,2.04793e-14
44,97,3.1541e-15
44,98,4.47921e-16
44,99,0
45,0,0
45,1,0
45,2,0
45,3,0
45,4,0
45,5,0
45,6,0
45,7,0
45,8,0
45,9,0
45,10,0
45,11,0
45,12,0
45,13,0
45,14,0
45,15,2.8026e-45
45,16,1.14906e-43
45,17,2.79279e-42
45,18,6.45704e-41
45,19,1.4266e-39
45,20,3.0105e-38
45,21,6.0677e-37
45,22,1.1679e-35
45,23,2.14644e-34
45,24,3.76586e-33
45,25,6.30565e-32
45,26,1.00735e-30
45,27,1.53481e-29
45,28,2.22931e-28
45,29,3.08542e-27
45,30,4.0668e-26
45,31,5.10177e-25
45,32,6.0873e-24
45,33,6.903e-23
45,34,7.43365e-22
45,35,7.59486e-21
45,36,7.35455e-20
45,37,6.74269e-19
45,38,5.84558e-18
45,39,4.78591e-17
45,40,3.695e-16
45,41,2.68589e-15
45,42,1.83498e-14
45,43,1.17601e-13
45,44,7.05549e-13
45,45,3.95346e-12
45,46,2.06381e-11
45,47,1.00093e-10
45,48,4.49649e-10
45,49,1.86482e-09
45,50,7.11433e-09
45,51,2.48698e-08
45,52,7.93309e-08
45,53,2.299e-07
45,54,6.02587e-07
45,55,1.42232e-06
45,56,3.01167e-06
45,57,5.70525e-06
45,58,9.66237e-06
45,59,1.46646e-05
45,60,2.00767e-05
45,61,2.50789e-05
45,62,2.9036e-05
45,63,3.17296e-05
45,64,3.3319e-05
45,65,3.41387e-05
45,66,3.45114e-05
45,67,3.46619e-05
45,68,3.4716e-05
45,69,3.47323e-05
45,70,3.47323e-05
45,71,3.4716e-05
45,72,3.46619e-05
45,73,3.45114e-05
45,74,3.41387e-05
45,75,3.3319e-05
45,76,3.17296e-05
45,77,2.9036e-05
45,78,2.50789e-05
45,79,2.00767e-05
45,80,1.46646e-05
45,81,9.66237e-06
45,82,5.70525e-06
45,83,3.01167e-06
45,84,1.42232e-06
45,85,6.02587e-07
45,86,2.299e-07
45,87,7.93309e-08
45,88,2.48698e-08
